file,function_or_class,line,purpose,active_versus_frozen_status,input_population,forecast_anchor,loop_definition,orientation_handling,target_semantics,timing_semantics,feature_availability_convention,known_consumers,affected_b0_provenance,affected_overlapping_target,affected_primitive_repeat_mix,affected_rank_id,affected_length_mismatch,affected_duration_tail,affected_hard_state_only,affected_run_entry_only,affected_static_future_context,affected_weak_null,affected_raw_frequency,run_id_v2,git_sha,contract_hash,data_snapshot_hash,source_artifact_hash,dictionary_version,dictionary_hash,state_model_version,symbol,session,timestamp,semantic_loop_id,legacy_cycle_id,research_only,execution_enabled,order_placement,broker_connected,strategy_promotion
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,FoldDesign,957,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,build_fold_design,966,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,build_qroute_design,1027,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,fit_ordered_model,1054,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,class_probabilities,1082,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,task_key,1098,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,tier_probabilities,1102,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,fit_pair_predictions,1114,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,binary_log_loss,1161,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,brier_loss,1167,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,weighted_mean,1173,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,attach_sealed_qroute_probabilities,1181,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,observed_binary_target,1202,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,model_probability,1218,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,equal_cell_pooled_log_loss,1252,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,falsification_observed_statistics,1279,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,prepare_evaluation_panel,1293,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,evaluation_surface,1341,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,evaluation_probability,1353,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,calibration_table,1367,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,independent_cell_diagnostics,1421,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,common_block_positions,1479,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,resampled_nanmeans,1494,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,weighted_group_series,1512,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,independent_comparison_payload,1531,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
research/slrno-v2/20260714-regime-loop-handoff/work/audit_hierarchical_loop_quality_algorithm_v1.py,independent_slice_diagnostics,1645,audit hierarchical loop quality algorithm v1,frozen_historical,bar-level structural panel,component-specific or not applicable,legacy discovered closed state cycle,rotation/route handling embedded or absent,legacy overlapping compatible-cycle path,historical timestamp convention,historical/implicit,['research/slrno-v2/20260714-regime-loop-handoff/work/tests/test_hierarchical_loop_quality_algorithm_v1_audit.py'],False,True,True,True,False,False,False,False,False,True,True,864601cf54c8c758fee528e6,59e535ede1aaf77a6482002718cb2b77dfb691c0,e193fb8979c231eebd1876b8e6390d837006a454fcc911a94cdc196ab015ecd6,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_v2,497142c8d0ab880e59385da123d9eb2189469e9e3a4a631e0f63eb6fc77030d3,causal_semimarkov_posterior_export_v2_tail78,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,True,False,disabled,False,False
